Municipios;Sexo;Periodo;Total
08264 Sant Vicenç de Montalt;Total;2017;6.272
08264 Sant Vicenç de Montalt;Total;2016;6.182
08264 Sant Vicenç de Montalt;Total;2015;6.049
08265 Sant Vicenç de Torelló;Total;2022;2.077
08265 Sant Vicenç de Torelló;Total;2021;2.077
08265 Sant Vicenç de Torelló;Total;2020;2.058
08265 Sant Vicenç de Torelló;Total;2019;2.058
08265 Sant Vicenç de Torelló;Total;2018;2.014
08265 Sant Vicenç de Torelló;Total;2017;1.998
08265 Sant Vicenç de Torelló;Total;2016;1.996
08265 Sant Vicenç de Torelló;Total;2015;2.001
08263 Sant Vicenç dels Horts;Total;2022;28.079
08263 Sant Vicenç dels Horts;Total;2021;28.115
08263 Sant Vicenç dels Horts;Total;2020;28.268
08263 Sant Vicenç dels Horts;Total;2019;28.117
08263 Sant Vicenç dels Horts;Total;2018;27.901
08263 Sant Vicenç dels Horts;Total;2017;27.982
08263 Sant Vicenç dels Horts;Total;2016;27.961
08263 Sant Vicenç dels Horts;Total;2015;27.983
08243 Santa Cecília de Voltregà;Total;2022;185
08243 Santa Cecília de Voltregà;Total;2021;179
08243 Santa Cecília de Voltregà;Total;2020;182
08243 Santa Cecília de Voltregà;Total;2019;187
08243 Santa Cecília de Voltregà;Total;2018;187
08243 Santa Cecília de Voltregà;Total;2017;189
08243 Santa Cecília de Voltregà;Total;2016;183
08243 Santa Cecília de Voltregà;Total;2015;179
08244 Santa Coloma de Cervelló;Total;2022;8.309
08244 Santa Coloma de Cervelló;Total;2021;8.273
08244 Santa Coloma de Cervelló;Total;2020;8.268
08244 Santa Coloma de Cervelló;Total;2019;8.218
08244 Santa Coloma de Cervelló;Total;2018;8.179
08244 Santa Coloma de Cervelló;Total;2017;8.082
08244 Santa Coloma de Cervelló;Total;2016;8.073
08244 Santa Coloma de Cervelló;Total;2015;8.022
08245 Santa Coloma de Gramenet;Total;2022;117.981
08245 Santa Coloma de Gramenet;Total;2021;119.289
08245 Santa Coloma de Gramenet;Total;2020;120.443
08245 Santa Coloma de Gramenet;Total;2019;119.215
08245 Santa Coloma de Gramenet;Total;2018;118.821
08245 Santa Coloma de Gramenet;Total;2017;117.597
08245 Santa Coloma de Gramenet;Total;2016;117.153
08245 Santa Coloma de Gramenet;Total;2015;116.950
08246 Santa Eugènia de Berga;Total;2022;2.256
08246 Santa Eugènia de Berga;Total;2021;2.259
08246 Santa Eugènia de Berga;Total;2020;2.278
08246 Santa Eugènia de Berga;Total;2019;2.248
08246 Santa Eugènia de Berga;Total;2018;2.226
08246 Santa Eugènia de Berga;Total;2017;2.259
08246 Santa Eugènia de Berga;Total;2016;2.246
08246 Santa Eugènia de Berga;Total;2015;2.204
08247 Santa Eulàlia de Riuprimer;Total;2022;1.401
08247 Santa Eulàlia de Riuprimer;Total;2021;1.409
08247 Santa Eulàlia de Riuprimer;Total;2020;1.383
08247 Santa Eulàlia de Riuprimer;Total;2019;1.345
08247 Santa Eulàlia de Riuprimer;Total;2018;1.309
08247 Santa Eulàlia de Riuprimer;Total;2017;1.289
08247 Santa Eulàlia de Riuprimer;Total;2016;1.266
08247 Santa Eulàlia de Riuprimer;Total;2015;1.284
08248 Santa Eulàlia de Ronçana;Total;2022;7.740
08248 Santa Eulàlia de Ronçana;Total;2021;7.538
08248 Santa Eulàlia de Ronçana;Total;2020;7.426
08248 Santa Eulàlia de Ronçana;Total;2019;7.288
08248 Santa Eulàlia de Ronçana;Total;2018;7.192
08248 Santa Eulàlia de Ronçana;Total;2017;7.124
08248 Santa Eulàlia de Ronçana;Total;2016;7.049
08248 Santa Eulàlia de Ronçana;Total;2015;7.080
08249 Santa Fe del Penedès;Total;2022;370
08249 Santa Fe del Penedès;Total;2021;378
08249 Santa Fe del Penedès;Total;2020;367
08249 Santa Fe del Penedès;Total;2019;374
08249 Santa Fe del Penedès;Total;2018;379
08249 Santa Fe del Penedès;Total;2017;380
08249 Santa Fe del Penedès;Total;2016;374
08249 Santa Fe del Penedès;Total;2015;378
08250 Santa Margarida de Montbui;Total;2022;10.294
08250 Santa Margarida de Montbui;Total;2021;10.192
08250 Santa Margarida de Montbui;Total;2020;10.225
08250 Santa Margarida de Montbui;Total;2019;9.980
08250 Santa Margarida de Montbui;Total;2018;9.874
08250 Santa Margarida de Montbui;Total;2017;9.748
08250 Santa Margarida de Montbui;Total;2016;9.611
08250 Santa Margarida de Montbui;Total;2015;9.648
08251 Santa Margarida i els Monjos;Total;2022;7.624
08251 Santa Margarida i els Monjos;Total;2021;7.664
08251 Santa Margarida i els Monjos;Total;2020;7.676
08251 Santa Margarida i els Monjos;Total;2019;7.611
08251 Santa Margarida i els Monjos;Total;2018;7.503
08251 Santa Margarida i els Monjos;Total;2017;7.480
08251 Santa Margarida i els Monjos;Total;2016;7.360
08251 Santa Margarida i els Monjos;Total;2015;7.332
08253 Santa Maria de Besora;Total;2022;159
08253 Santa Maria de Besora;Total;2021;161
08253 Santa Maria de Besora;Total;2020;161
08253 Santa Maria de Besora;Total;2019;150
08253 Santa Maria de Besora;Total;2018;143
08253 Santa Maria de Besora;Total;2017;147
08253 Santa Maria de Besora;Total;2016;148
08253 Santa Maria de Besora;Total;2015;158
08256 Santa Maria de Martorelles;Total;2022;889
08256 Santa Maria de Martorelles;Total;2021;882
08256 Santa Maria de Martorelles;Total;2020;890
08256 Santa Maria de Martorelles;Total;2019;893
08256 Santa Maria de Martorelles;Total;2018;882
08256 Santa Maria de Martorelles;Total;2017;858
08256 Santa Maria de Martorelles;Total;2016;861
08256 Santa Maria de Martorelles;Total;2015;853
08255 Santa Maria de Merlès;Total;2022;184
08255 Santa Maria de Merlès;Total;2021;180
08255 Santa Maria de Merlès;Total;2020;184
08255 Santa Maria de Merlès;Total;2019;184
08255 Santa Maria de Merlès;Total;2018;183
08255 Santa Maria de Merlès;Total;2017;190
08255 Santa Maria de Merlès;Total;2016;178
08255 Santa Maria de Merlès;Total;2015;185
08257 Santa Maria de Miralles;Total;2022;138
08257 Santa Maria de Miralles;Total;2021;129
08257 Santa Maria de Miralles;Total;2020;119
08257 Santa Maria de Miralles;Total;2019;126
08257 Santa Maria de Miralles;Total;2018;128
08257 Santa Maria de Miralles;Total;2017;123
08257 Santa Maria de Miralles;Total;2016;132
08257 Santa Maria de Miralles;Total;2015;130
08259 Santa Maria de Palautordera;Total;2022;9.777
08259 Santa Maria de Palautordera;Total;2021;9.666
08259 Santa Maria de Palautordera;Total;2020;9.630
08259 Santa Maria de Palautordera;Total;2019;9.423
08259 Santa Maria de Palautordera;Total;2018;9.325
08259 Santa Maria de Palautordera;Total;2017;9.286
08259 Santa Maria de Palautordera;Total;2016;9.194
08259 Santa Maria de Palautordera;Total;2015;9.103
08258 Santa Maria d'Oló;Total;2022;1.063
08258 Santa Maria d'Oló;Total;2021;1.065
08258 Santa Maria d'Oló;Total;2020;1.024
08258 Santa Maria d'Oló;Total;2019;1.025
08258 Santa Maria d'Oló;Total;2018;1.024
08258 Santa Maria d'Oló;Total;2017;1.030
08258 Santa Maria d'Oló;Total;2016;1.054
08258 Santa Maria d'Oló;Total;2015;1.063
08260 Santa Perpètua de Mogoda;Total;2022;25.930
08260 Santa Perpètua de Mogoda;Total;2021;26.033
08260 Santa Perpètua de Mogoda;Total;2020;25.999
08260 Santa Perpètua de Mogoda;Total;2019;25.799
08260 Santa Perpètua de Mogoda;Total;2018;25.705
08260 Santa Perpètua de Mogoda;Total;2017;25.574
08260 Santa Perpètua de Mogoda;Total;2016;25.556
08260 Santa Perpètua de Mogoda;Total;2015;25.466
08261 Santa Susanna;Total;2022;3.755
08261 Santa Susanna;Total;2021;3.650
08261 Santa Susanna;Total;2020;3.548
08261 Santa Susanna;Total;2019;3.446
08261 Santa Susanna;Total;2018;3.381
08261 Santa Susanna;Total;2017;3.352
08261 Santa Susanna;Total;2016;3.323
08261 Santa Susanna;Total;2015;3.275
08192 Santpedor;Total;2022;7.612
08192 Santpedor;Total;2021;7.566
08192 Santpedor;Total;2020;7.604
08192 Santpedor;Total;2019;7.554
08192 Santpedor;Total;2018;7.532
08192 Santpedor;Total;2017;7.496
08192 Santpedor;Total;2016;7.520
08192 Santpedor;Total;2015;7.459
08267 Sentmenat;Total;2022;9.417
08267 Sentmenat;Total;2021;9.347
08267 Sentmenat;Total;2020;9.235
08267 Sentmenat;Total;2019;9.078
08267 Sentmenat;Total;2018;8.957
08267 Sentmenat;Total;2017;8.818
08267 Sentmenat;Total;2016;8.700
08267 Sentmenat;Total;2015;8.652
08269 Seva;Total;2022;3.736
08269 Seva;Total;2021;3.696
08269 Seva;Total;2020;3.544
08269 Seva;Total;2019;3.519
08269 Seva;Total;2018;3.472
08269 Seva;Total;2017;3.451
08269 Seva;Total;2016;3.446
08269 Seva;Total;2015;3.434
08270 Sitges;Total;2022;31.222
08270 Sitges;Total;2021;30.217
08270 Sitges;Total;2020;29.553
08270 Sitges;Total;2019;29.307
08270 Sitges;Total;2018;28.969
08270 Sitges;Total;2017;28.527
08270 Sitges;Total;2016;28.478
08270 Sitges;Total;2015;28.269
08271 Sobremunt;Total;2022;83
08271 Sobremunt;Total;2021;78
08271 Sobremunt;Total;2020;78
08271 Sobremunt;Total;2019;79
08271 Sobremunt;Total;2018;79
08271 Sobremunt;Total;2017;84
08271 Sobremunt;Total;2016;83
08271 Sobremunt;Total;2015;82
08272 Sora;Total;2022;219
08272 Sora;Total;2021;211
08272 Sora;Total;2020;212
08272 Sora;Total;2019;209
08272 Sora;Total;2018;205
08272 Sora;Total;2017;193
08272 Sora;Total;2016;189
08272 Sora;Total;2015;184
08273 Subirats;Total;2022;3.241
08273 Subirats;Total;2021;3.149
08273 Subirats;Total;2020;3.104
08273 Subirats;Total;2019;3.044
08273 Subirats;Total;2018;3.025
08273 Subirats;Total;2017;3.013
08273 Subirats;Total;2016;2.997
08273 Subirats;Total;2015;2.988
08274 Súria;Total;2022;5.921
08274 Súria;Total;2021;5.923
08274 Súria;Total;2020;5.948
08274 Súria;Total;2019;5.942
08274 Súria;Total;2018;5.895
08274 Súria;Total;2017;5.911
08274 Súria;Total;2016;5.873
08274 Súria;Total;2015;5.927
08276 Tagamanent;Total;2022;340
08276 Tagamanent;Total;2021;325
08276 Tagamanent;Total;2020;318
08276 Tagamanent;Total;2019;323
08276 Tagamanent;Total;2018;333
08276 Tagamanent;Total;2017;326
08276 Tagamanent;Total;2016;316
08276 Tagamanent;Total;2015;319
08277 Talamanca;Total;2022;219
08277 Talamanca;Total;2021;222
08277 Talamanca;Total;2020;209
08277 Talamanca;Total;2019;206
08277 Talamanca;Total;2018;202
08277 Talamanca;Total;2017;193
08277 Talamanca;Total;2016;186
08277 Talamanca;Total;2015;189
08278 Taradell;Total;2022;6.699
08278 Taradell;Total;2021;6.687
08278 Taradell;Total;2020;6.640
08278 Taradell;Total;2019;6.489
08278 Taradell;Total;2018;6.412
08278 Taradell;Total;2017;6.344
08278 Taradell;Total;2016;6.321
08278 Taradell;Total;2015;6.262
08275 Tavèrnoles;Total;2022;329
08275 Tavèrnoles;Total;2021;329
08275 Tavèrnoles;Total;2020;322
08275 Tavèrnoles;Total;2019;316
08275 Tavèrnoles;Total;2018;320
08275 Tavèrnoles;Total;2017;317
08275 Tavèrnoles;Total;2016;318
08275 Tavèrnoles;Total;2015;319
08280 Tavertet;Total;2022;116
08280 Tavertet;Total;2021;113
08280 Tavertet;Total;2020;105
08280 Tavertet;Total;2019;111
08280 Tavertet;Total;2018;111
08280 Tavertet;Total;2017;116
08280 Tavertet;Total;2016;112
08280 Tavertet;Total;2015;124
08281 Teià;Total;2022;6.635
08281 Teià;Total;2021;6.532
08281 Teià;Total;2020;6.427
08281 Teià;Total;2019;6.397
08281 Teià;Total;2018;6.312
08281 Teià;Total;2017;6.333
08281 Teià;Total;2016;6.254
08281 Teià;Total;2015;6.238
08279 Terrassa;Total;2022;224.114
08279 Terrassa;Total;2021;223.011
08279 Terrassa;Total;2020;223.627
08279 Terrassa;Total;2019;220.556
08279 Terrassa;Total;2018;218.535
08279 Terrassa;Total;2017;216.428
08279 Terrassa;Total;2016;215.121
08279 Terrassa;Total;2015;215.214
08282 Tiana;Total;2022;9.110
08282 Tiana;Total;2021;9.009
08282 Tiana;Total;2020;8.945
08282 Tiana;Total;2019;8.840
08282 Tiana;Total;2018;8.709
08282 Tiana;Total;2017;8.645
08282 Tiana;Total;2016;8.553
08282 Tiana;Total;2015;8.411
08283 Tona;Total;2022;8.368
08283 Tona;Total;2021;8.368
08283 Tona;Total;2020;8.356
08283 Tona;Total;2019;8.241
08283 Tona;Total;2018;8.131
08283 Tona;Total;2017;8.114
08283 Tona;Total;2016;7.951
08283 Tona;Total;2015;8.021
08284 Tordera;Total;2022;18.022
08284 Tordera;Total;2021;17.788
08284 Tordera;Total;2020;17.519
08284 Tordera;Total;2019;17.216
08284 Tordera;Total;2018;16.937
08284 Tordera;Total;2017;16.637
08284 Tordera;Total;2016;16.453
08284 Tordera;Total;2015;16.433
08285 Torelló;Total;2022;14.726
08285 Torelló;Total;2021;14.553
08285 Torelló;Total;2020;14.400
08285 Torelló;Total;2019;14.347
08285 Torelló;Total;2018;14.172
08285 Torelló;Total;2017;13.995
08285 Torelló;Total;2016;13.877
08285 Torelló;Total;2015;13.881
08286 Torre de Claramunt, La;Total;2022;3.966
08286 Torre de Claramunt, La;Total;2021;3.852
08286 Torre de Claramunt, La;Total;2020;3.741
08286 Torre de Claramunt, La;Total;2019;3.714
08286 Torre de Claramunt, La;Total;2018;3.716
08286 Torre de Claramunt, La;Total;2017;3.707
08286 Torre de Claramunt, La;Total;2016;3.722
08286 Torre de Claramunt, La;Total;2015;3.767
08287 Torrelavit;Total;2022;1.457
08287 Torrelavit;Total;2021;1.429
08287 Torrelavit;Total;2020;1.422
08287 Torrelavit;Total;2019;1.419
08287 Torrelavit;Total;2018;1.430
08287 Torrelavit;Total;2017;1.400
08287 Torrelavit;Total;2016;1.413
08287 Torrelavit;Total;2015;1.401
08288 Torrelles de Foix;Total;2022;2.557
08288 Torrelles de Foix;Total;2021;2.479
08288 Torrelles de Foix;Total;2020;2.398
08288 Torrelles de Foix;Total;2019;2.348
08288 Torrelles de Foix;Total;2018;2.281
08288 Torrelles de Foix;Total;2017;2.243
08288 Torrelles de Foix;Total;2016;2.201
08288 Torrelles de Foix;Total;2015;2.246
08289 Torrelles de Llobregat;Total;2022;6.186
08289 Torrelles de Llobregat;Total;2021;6.126
08289 Torrelles de Llobregat;Total;2020;6.073
08289 Torrelles de Llobregat;Total;2019;6.041
08289 Torrelles de Llobregat;Total;2018;5.945
08289 Torrelles de Llobregat;Total;2017;5.950
08289 Torrelles de Llobregat;Total;2016;5.933
08289 Torrelles de Llobregat;Total;2015;5.883
08290 Ullastrell;Total;2022;2.139
08290 Ullastrell;Total;2021;2.096
08290 Ullastrell;Total;2020;2.089
08290 Ullastrell;Total;2019;2.093
08290 Ullastrell;Total;2018;2.069
08290 Ullastrell;Total;2017;2.054
08290 Ullastrell;Total;2016;2.039
08290 Ullastrell;Total;2015;2.043
08291 Vacarisses;Total;2022;7.325
08291 Vacarisses;Total;2021;7.082
08291 Vacarisses;Total;2020;6.832
08291 Vacarisses;Total;2019;6.688
08291 Vacarisses;Total;2018;6.486
08291 Vacarisses;Total;2017;6.328
08291 Vacarisses;Total;2016;6.192
08291 Vacarisses;Total;2015;6.143
08292 Vallbona d'Anoia;Total;2022;1.387
08292 Vallbona d'Anoia;Total;2021;1.375
08292 Vallbona d'Anoia;Total;2020;1.357
08292 Vallbona d'Anoia;Total;2019;1.373
08292 Vallbona d'Anoia;Total;2018;1.399
08292 Vallbona d'Anoia;Total;2017;1.412
08292 Vallbona d'Anoia;Total;2016;1.412
08292 Vallbona d'Anoia;Total;2015;1.417
08293 Vallcebre;Total;2022;268
08293 Vallcebre;Total;2021;258
08293 Vallcebre;Total;2020;249
08293 Vallcebre;Total;2019;250
08293 Vallcebre;Total;2018;246
08293 Vallcebre;Total;2017;251
08293 Vallcebre;Total;2016;254
08293 Vallcebre;Total;2015;255
08294 Vallgorguina;Total;2022;3.144
08294 Vallgorguina;Total;2021;3.052
08294 Vallgorguina;Total;2020;2.988
08294 Vallgorguina;Total;2019;2.891
08294 Vallgorguina;Total;2018;2.854
08294 Vallgorguina;Total;2017;2.789
08294 Vallgorguina;Total;2016;2.772
08294 Vallgorguina;Total;2015;2.749
08295 Vallirana;Total;2022;15.658
08295 Vallirana;Total;2021;15.438
08295 Vallirana;Total;2020;15.312
08295 Vallirana;Total;2019;15.006
08295 Vallirana;Total;2018;14.877
08295 Vallirana;Total;2017;14.784
08295 Vallirana;Total;2016;14.676
08295 Vallirana;Total;2015;14.633
08296 Vallromanes;Total;2022;2.632
08296 Vallromanes;Total;2021;2.594
08296 Vallromanes;Total;2020;2.558
08296 Vallromanes;Total;2019;2.579
08296 Vallromanes;Total;2018;2.530
08296 Vallromanes;Total;2017;2.514
08296 Vallromanes;Total;2016;2.525
08296 Vallromanes;Total;2015;2.543
08297 Veciana;Total;2022;182
08297 Veciana;Total;2021;179
08297 Veciana;Total;2020;175
08297 Veciana;Total;2019;182
08297 Veciana;Total;2018;170
08297 Veciana;Total;2017;167
08297 Veciana;Total;2016;173
08297 Veciana;Total;2015;175
08298 Vic;Total;2022;47.545
08298 Vic;Total;2021;47.319
08298 Vic;Total;2020;47.630
08298 Vic;Total;2019;46.214
08298 Vic;Total;2018;45.040
08298 Vic;Total;2017;43.964
08298 Vic;Total;2016;43.287
08298 Vic;Total;2015;42.498
08299 Vilada;Total;2022;439
08299 Vilada;Total;2021;424
08299 Vilada;Total;2020;419
08299 Vilada;Total;2019;416
08299 Vilada;Total;2018;430
08299 Vilada;Total;2017;424
08299 Vilada;Total;2016;430
08299 Vilada;Total;2015;427
08301 Viladecans;Total;2022;66.720
08301 Viladecans;Total;2021;66.707
08301 Viladecans;Total;2020;67.197
08301 Viladecans;Total;2019;66.611
08301 Viladecans;Total;2018;66.168
08301 Viladecans;Total;2017;65.993
08301 Viladecans;Total;2016;65.779
08301 Viladecans;Total;2015;65.549
08300 Viladecavalls;Total;2022;7.644
08300 Viladecavalls;Total;2021;7.621
08300 Viladecavalls;Total;2020;7.545
08300 Viladecavalls;Total;2019;7.512
08300 Viladecavalls;Total;2018;7.480
08300 Viladecavalls;Total;2017;7.392
08300 Viladecavalls;Total;2016;7.354
08300 Viladecavalls;Total;2015;7.365
08305 Vilafranca del Penedès;Total;2022;40.056
08305 Vilafranca del Penedès;Total;2021;39.969
08305 Vilafranca del Penedès;Total;2020;40.154
08305 Vilafranca del Penedès;Total;2019;39.746
08305 Vilafranca del Penedès;Total;2018;40.055
08305 Vilafranca del Penedès;Total;2017;39.532
08305 Vilafranca del Penedès;Total;2016;39.365
08305 Vilafranca del Penedès;Total;2015;39.224
08306 Vilalba Sasserra;Total;2022;748
08306 Vilalba Sasserra;Total;2021;758
08306 Vilalba Sasserra;Total;2020;753
08306 Vilalba Sasserra;Total;2019;716
08306 Vilalba Sasserra;Total;2018;688
08306 Vilalba Sasserra;Total;2017;690
08306 Vilalba Sasserra;Total;2016;684
08306 Vilalba Sasserra;Total;2015;709
08303 Vilanova de Sau;Total;2022;320
08303 Vilanova de Sau;Total;2021;314
08303 Vilanova de Sau;Total;2020;312
08303 Vilanova de Sau;Total;2019;299
08303 Vilanova de Sau;Total;2018;308
08303 Vilanova de Sau;Total;2017;313
08303 Vilanova de Sau;Total;2016;309
08303 Vilanova de Sau;Total;2015;312
08302 Vilanova del Camí;Total;2022;12.699
08302 Vilanova del Camí;Total;2021;12.736
08302 Vilanova del Camí;Total;2020;12.596
08302 Vilanova del Camí;Total;2019;12.458
08302 Vilanova del Camí;Total;2018;12.361
08302 Vilanova del Camí;Total;2017;12.332
08302 Vilanova del Camí;Total;2016;12.409
08302 Vilanova del Camí;Total;2015;12.452
08902 Vilanova del Vallès;Total;2022;5.557
08902 Vilanova del Vallès;Total;2021;5.535
08902 Vilanova del Vallès;Total;2020;5.503
08902 Vilanova del Vallès;Total;2019;5.432
08902 Vilanova del Vallès;Total;2018;5.339
08902 Vilanova del Vallès;Total;2017;5.285
08902 Vilanova del Vallès;Total;2016;5.217
08902 Vilanova del Vallès;Total;2015;5.241
08307 Vilanova i la Geltrú;Total;2022;68.152
08307 Vilanova i la Geltrú;Total;2021;67.458
08307 Vilanova i la Geltrú;Total;2020;67.733
08307 Vilanova i la Geltrú;Total;2019;67.086
08307 Vilanova i la Geltrú;Total;2018;66.274
08307 Vilanova i la Geltrú;Total;2017;66.077
08307 Vilanova i la Geltrú;Total;2016;65.972
08307 Vilanova i la Geltrú;Total;2015;65.684
08214 Vilassar de Dalt;Total;2022;9.128
08214 Vilassar de Dalt;Total;2021;9.074
08214 Vilassar de Dalt;Total;2020;9.072
08214 Vilassar de Dalt;Total;2019;9.043
08214 Vilassar de Dalt;Total;2018;9.013
08214 Vilassar de Dalt;Total;2017;8.961
08214 Vilassar de Dalt;Total;2016;8.953
08214 Vilassar de Dalt;Total;2015;8.964
08219 Vilassar de Mar;Total;2022;21.067
08219 Vilassar de Mar;Total;2021;20.936
08219 Vilassar de Mar;Total;2020;21.035
08219 Vilassar de Mar;Total;2019;20.837
08219 Vilassar de Mar;Total;2018;20.764
08219 Vilassar de Mar;Total;2017;20.636
08219 Vilassar de Mar;Total;2016;20.678
08219 Vilassar de Mar;Total;2015;20.447
08304 Vilobí del Penedès;Total;2022;1.130
08304 Vilobí del Penedès;Total;2021;1.128
08304 Vilobí del Penedès;Total;2020;1.102
08304 Vilobí del Penedès;Total;2019;1.107
08304 Vilobí del Penedès;Total;2018;1.106
08304 Vilobí del Penedès;Total;2017;1.094
08304 Vilobí del Penedès;Total;2016;1.103
08304 Vilobí del Penedès;Total;2015;1.085
08308 Viver i Serrateix;Total;2022;166
08308 Viver i Serrateix;Total;2021;175
08308 Viver i Serrateix;Total;2020;172
08308 Viver i Serrateix;Total;2019;168
08308 Viver i Serrateix;Total;2018;164
08308 Viver i Serrateix;Total;2017;173
08308 Viver i Serrateix;Total;2016;162
08308 Viver i Serrateix;Total;2015;168
