Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
25908 Fígols i Alinyà;;;Renta neta media por hogar;2015;22.116
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2020;30.836
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2019;29.374
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2018;27.466
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2017;26.006
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2016;25.514
25909 Vansa i Fórnols, La;;;Renta neta media por hogar;2015;24.368
25910 Josa i Tuixén;;;Renta neta media por hogar;2020;35.146
25910 Josa i Tuixén;;;Renta neta media por hogar;2019;25.261
25910 Josa i Tuixén;;;Renta neta media por hogar;2018;24.463
25910 Josa i Tuixén;;;Renta neta media por hogar;2017;23.506
25910 Josa i Tuixén;;;Renta neta media por hogar;2016;23.490
25910 Josa i Tuixén;;;Renta neta media por hogar;2015;22.521
25911 Plans de Sió, Els;;;Renta neta media por hogar;2020;35.843
25911 Plans de Sió, Els;;;Renta neta media por hogar;2019;34.211
25911 Plans de Sió, Els;;;Renta neta media por hogar;2018;34.546
25911 Plans de Sió, Els;;;Renta neta media por hogar;2017;31.756
25911 Plans de Sió, Els;;;Renta neta media por hogar;2016;31.538
25911 Plans de Sió, Els;;;Renta neta media por hogar;2015;30.492
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2020;34.632
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2019;33.858
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2018;32.964
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2017;30.105
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2016;28.288
25912 Gimenells i el Pla de la Font;;;Renta neta media por hogar;2015;28.141
25913 Riu de Cerdanya;;;Renta neta media por hogar;2020;35.146
25913 Riu de Cerdanya;;;Renta neta media por hogar;2019;.
25913 Riu de Cerdanya;;;Renta neta media por hogar;2018;.
25913 Riu de Cerdanya;;;Renta neta media por hogar;2017;.
25913 Riu de Cerdanya;;;Renta neta media por hogar;2016;.
25913 Riu de Cerdanya;;;Renta neta media por hogar;2015;.
